algorithm,num_episodes,num_labels,num_neighbors,random_seed_index,target_color,random_seed,target_color_hex,color_sequence_type,_hostname,_pwd,_username,_start_time,_end_time,answer,answer_episode,num_fallbacks,runtime,total_episodes
exact-heuristic,100000,50,0,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:41:43.948546,2017-07-21 19:42:39.816824,#C0B24A,98459,0,0.6798095703125,1479
neighbor-heuristic,100000,50,1,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:42:39.818631,2017-07-21 19:43:35.033958,#C0B24A,98459,0,0.6761367321014404,1479
neighbor-heuristic,100000,50,2,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:43:35.035721,2017-07-21 19:44:30.556435,#C0B24A,98459,0,0.6799988746643066,1479
neighbor-heuristic,100000,50,3,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:44:30.558210,2017-07-21 19:45:26.275683,#C0B24A,98459,0,0.671156644821167,1479
brute-force,100000,100,0,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:45:26.277335,2017-07-21 19:47:11.314520,#CC6D8D,64221,0,46.957149505615234,100000
exact-heuristic,100000,100,0,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:47:11.316402,2017-07-21 19:48:08.083507,#CC6D8D,64221,0,0.3384368419647217,768
neighbor-heuristic,100000,100,1,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:48:08.085409,2017-07-21 19:49:05.172484,#CC6D8D,64221,0,0.3371436595916748,768
neighbor-heuristic,100000,100,2,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:49:05.174424,2017-07-21 19:50:01.677123,#CC6D8D,64221,0,0.3406379222869873,768
neighbor-heuristic,100000,100,3,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:50:01.679546,2017-07-21 19:51:01.309167,#CC6D8D,64221,0,0.3462097644805908,768
brute-force,100000,100,0,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:51:01.311359,2017-07-21 19:52:48.760828,#75B42D,96574,0,48.11294722557068,100000
exact-heuristic,100000,100,0,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:52:48.762786,2017-07-21 19:53:47.099428,#75B42D,96574,0,0.24526619911193848,546
neighbor-heuristic,100000,100,1,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:53:47.101733,2017-07-21 19:54:45.744665,#75B42D,96574,0,0.24091649055480957,546
neighbor-heuristic,100000,100,2,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:54:45.746883,2017-07-21 19:55:42.435885,#75B42D,96574,0,0.2390735149383545,546
neighbor-heuristic,100000,100,3,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:55:42.438090,2017-07-21 19:56:38.576352,#75B42D,96574,0,0.23980951309204102,546
brute-force,100000,100,0,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:56:38.599032,2017-07-21 19:58:19.530812,#06FAA0,47177,0,44.84983706474304,100000
exact-heuristic,100000,100,0,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:58:19.532977,2017-07-21 19:59:16.053909,#06FAA0,47177,0,0.277174711227417,630
neighbor-heuristic,100000,100,1,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 19:59:16.056316,2017-07-21 20:00:12.221278,#06FAA0,47177,0,0.27475714683532715,630
neighbor-heuristic,100000,100,2,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:00:12.223337,2017-07-21 20:01:08.288987,#06FAA0,47177,0,0.2767519950866699,630
neighbor-heuristic,100000,100,3,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:01:08.291271,2017-07-21 20:02:04.688248,#06FAA0,47177,0,0.9272310733795166,630
brute-force,100000,100,0,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:02:04.690799,2017-07-21 20:03:55.588705,#F71778,43232,0,49.704188108444214,100000
exact-heuristic,100000,100,0,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:03:55.590984,2017-07-21 20:04:57.768952,#F71778,43232,0,0.46811556816101074,1001
neighbor-heuristic,100000,100,1,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:04:57.771246,2017-07-21 20:05:58.502440,#F71778,43232,0,0.46485352516174316,1001
neighbor-heuristic,100000,100,2,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:05:58.504390,2017-07-21 20:06:58.845320,#F71778,43232,0,0.45725107192993164,1001
neighbor-heuristic,100000,100,3,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:06:58.847425,2017-07-21 20:07:58.032979,#F71778,43232,0,1.3396317958831787,1001
brute-force,100000,100,0,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:07:58.035041,2017-07-21 20:09:39.381142,#C0B24A,98459,0,45.34876751899719,100000
exact-heuristic,100000,100,0,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:09:39.383499,2017-07-21 20:10:36.515143,#BFB448,31546,0,0.255295991897583,600
neighbor-heuristic,100000,100,1,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:10:36.517902,2017-07-21 20:11:34.676469,#BFB448,31546,0,0.2673022747039795,600
neighbor-heuristic,100000,100,2,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:11:34.678459,2017-07-21 20:12:31.042074,#BFB448,31546,0,0.25498008728027344,600
neighbor-heuristic,100000,100,3,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:12:31.044089,2017-07-21 20:13:26.167744,#BFB448,31546,0,0.2555053234100342,600
brute-force,100000,200,0,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:13:26.169698,2017-07-21 20:15:13.302138,#CC6D8D,64221,0,44.440375328063965,100000
exact-heuristic,100000,200,0,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:15:13.303874,2017-07-21 20:16:16.246115,#CC6D8D,64221,0,0.18996453285217285,446
neighbor-heuristic,100000,200,1,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:16:16.247991,2017-07-21 20:17:19.349035,#CC6D8D,64221,0,0.18961048126220703,446
neighbor-heuristic,100000,200,2,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:17:19.444890,2017-07-21 20:18:22.341619,#CC6D8D,64221,0,0.18854117393493652,446
neighbor-heuristic,100000,200,3,4,#CD6D8F,0.7395189593396991,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:18:22.343397,2017-07-21 20:19:26.770327,#CC6D8D,64221,0,0.19798040390014648,446
brute-force,100000,200,0,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:19:26.772113,2017-07-21 20:21:17.354467,#75B42D,96574,0,45.70331645011902,100000
exact-heuristic,100000,200,0,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:21:17.356382,2017-07-21 20:22:21.876567,#75B42D,96574,0,0.13971161842346191,319
neighbor-heuristic,100000,200,1,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:22:21.955538,2017-07-21 20:23:26.448708,#75B42D,96574,0,0.1379094123840332,319
neighbor-heuristic,100000,200,2,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:23:26.450449,2017-07-21 20:24:31.572932,#75B42D,96574,0,0.14022278785705566,319
neighbor-heuristic,100000,200,3,4,#74B32E,0.7395189593396991,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:24:31.574757,2017-07-21 20:25:37.155747,#75B42D,96574,0,0.14093756675720215,319
brute-force,100000,200,0,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:25:37.157731,2017-07-21 20:27:28.235642,#06FAA0,47177,0,46.38072323799133,100000
exact-heuristic,100000,200,0,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:27:28.237571,2017-07-21 20:28:31.296726,#06FAA0,47177,0,0.25594067573547363,599
neighbor-heuristic,100000,200,1,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:28:31.298821,2017-07-21 20:29:35.251441,#06FAA0,47177,0,0.26629018783569336,599
neighbor-heuristic,100000,200,2,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:29:35.254391,2017-07-21 20:30:43.325929,#06FAA0,47177,0,0.26996684074401855,599
neighbor-heuristic,100000,200,3,4,#06FDA3,0.7395189593396991,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:30:43.328451,2017-07-21 20:31:50.729883,#06FAA0,47177,0,0.27013611793518066,599
brute-force,100000,200,0,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:31:50.732474,2017-07-21 20:33:45.203568,#F71778,43232,0,47.81120228767395,100000
exact-heuristic,100000,200,0,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:33:45.205515,2017-07-21 20:34:53.536054,#F71778,43232,0,0.3395998477935791,735
neighbor-heuristic,100000,200,1,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:34:53.583010,2017-07-21 20:36:01.957921,#F71778,43232,0,0.33916521072387695,735
neighbor-heuristic,100000,200,2,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:36:01.959651,2017-07-21 20:37:06.854883,#F71778,43232,0,0.31206583976745605,735
neighbor-heuristic,100000,200,3,4,#F71976,0.7395189593396991,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:37:06.856834,2017-07-21 20:38:09.984242,#F71778,43232,0,0.3141772747039795,735
brute-force,100000,200,0,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:38:09.986419,2017-07-21 20:40:05.614934,#C0B24A,98459,0,47.75489139556885,100000
exact-heuristic,100000,200,0,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:40:05.616885,2017-07-21 20:41:11.918977,#BFB448,31546,0,0.06319952011108398,143
neighbor-heuristic,100000,200,1,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:41:11.920940,2017-07-21 20:42:19.085445,#BFB448,31546,0,0.06528973579406738,143
neighbor-heuristic,100000,200,2,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:42:19.087175,2017-07-21 20:43:25.540627,#BFB448,31546,0,0.06389164924621582,143
neighbor-heuristic,100000,200,3,4,#BCB249,0.7395189593396991,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 20:43:25.542329,2017-07-21 20:44:31.719968,#BFB448,31546,0,0.060395002365112305,143
brute-force,1000,10,0,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:00.255770,2017-07-21 18:11:01.125554,#BB6D98,151,0,0.4066319465637207,1000
exact-heuristic,1000,10,0,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:01.128399,2017-07-21 18:11:01.633335,#BB6D98,151,0,0.0557866096496582,130
neighbor-heuristic,1000,10,1,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:01.635081,2017-07-21 18:11:02.156716,#BB6D98,151,0,0.055969953536987305,130
neighbor-heuristic,1000,10,2,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:02.158169,2017-07-21 18:11:02.662499,#BB6D98,151,0,0.056104421615600586,130
neighbor-heuristic,1000,10,3,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:02.663977,2017-07-21 18:11:03.200130,#BB6D98,151,0,0.05881834030151367,130
brute-force,1000,10,0,0,#74B32E,0.8414607509138133,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:03.201602,2017-07-21 18:11:04.096901,#79AD32,98,0,0.4216156005859375,1000
exact-heuristic,1000,10,0,0,#74B32E,0.8414607509138133,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:04.098566,2017-07-21 18:11:04.613023,#79AD32,98,0,0.045069217681884766,105
neighbor-heuristic,1000,10,1,0,#74B32E,0.8414607509138133,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:04.614673,2017-07-21 18:11:05.104352,#79AD32,98,0,0.04486250877380371,105
neighbor-heuristic,1000,10,2,0,#74B32E,0.8414607509138133,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:05.105910,2017-07-21 18:11:05.601410,#79AD32,98,0,0.04520058631896973,105
neighbor-heuristic,1000,10,3,0,#74B32E,0.8414607509138133,#74B32E,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:05.602989,2017-07-21 18:11:06.122741,#79AD32,98,0,0.04502272605895996,105
brute-force,1000,10,0,0,#06FDA3,0.8414607509138133,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:06.124270,2017-07-21 18:11:06.973509,#1EFE87,587,0,0.4012143611907959,1000
exact-heuristic,1000,10,0,0,#06FDA3,0.8414607509138133,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:06.975201,2017-07-21 18:11:07.477988,#1EFE87,587,0,0.03178048133850098,73
neighbor-heuristic,1000,10,1,0,#06FDA3,0.8414607509138133,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:07.479673,2017-07-21 18:11:07.958853,#1EFE87,587,0,0.031270503997802734,73
neighbor-heuristic,1000,10,2,0,#06FDA3,0.8414607509138133,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:07.976209,2017-07-21 18:11:08.459928,#1EFE87,587,0,0.031294822692871094,73
neighbor-heuristic,1000,10,3,0,#06FDA3,0.8414607509138133,#06FDA3,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:08.461547,2017-07-21 18:11:08.965075,#1EFE87,587,0,0.031178951263427734,73
brute-force,1000,10,0,0,#F71976,0.8414607509138133,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:08.966625,2017-07-21 18:11:09.821443,#F42080,360,0,0.4031240940093994,1000
exact-heuristic,1000,10,0,0,#F71976,0.8414607509138133,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:09.823430,2017-07-21 18:11:10.316190,#EF1068,702,0,0.020902395248413086,48
neighbor-heuristic,1000,10,1,0,#F71976,0.8414607509138133,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:10.317907,2017-07-21 18:11:10.789952,#EF1068,702,0,0.02060866355895996,48
neighbor-heuristic,1000,10,2,0,#F71976,0.8414607509138133,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:10.791479,2017-07-21 18:11:11.283338,#EF1068,702,0,0.020627737045288086,48
neighbor-heuristic,1000,10,3,0,#F71976,0.8414607509138133,#F71976,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:11.284904,2017-07-21 18:11:11.755170,#EF1068,702,0,0.020493030548095703,48
brute-force,1000,10,0,0,#BCB249,0.8414607509138133,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:11.756678,2017-07-21 18:11:12.612507,#C4B231,376,0,0.4040811061859131,1000
exact-heuristic,1000,10,0,0,#BCB249,0.8414607509138133,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:12.614278,2017-07-21 18:11:13.130971,#A3BE40,384,0,0.04465436935424805,105
neighbor-heuristic,1000,10,1,0,#BCB249,0.8414607509138133,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:13.132662,2017-07-21 18:11:13.625435,#A3BE40,384,0,0.04459881782531738,105
neighbor-heuristic,1000,10,2,0,#BCB249,0.8414607509138133,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:13.627015,2017-07-21 18:11:14.142126,#A3BE40,384,0,0.04483294486999512,105
neighbor-heuristic,1000,10,3,0,#BCB249,0.8414607509138133,#BCB249,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:14.143639,2017-07-21 18:11:14.636064,#A3BE40,384,0,0.04479479789733887,105
brute-force,1000,20,0,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:14.637740,2017-07-21 18:11:15.520478,#BB6D98,151,0,0.42851686477661133,1000
exact-heuristic,1000,20,0,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:15.522324,2017-07-21 18:11:15.995072,#C65B88,623,0,0.020163536071777344,47
neighbor-heuristic,1000,20,1,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:15.996833,2017-07-21 18:11:16.471994,#C65B88,623,0,0.020084857940673828,47
neighbor-heuristic,1000,20,2,0,#CD6D8F,0.8414607509138133,#CD6D8F,random,n006.cluster.com,/net/clusterhn.cluster.com/home/justinnhli/git/rdfwrap,justinnhli,2017-07-21 18:11:16.473725,2017-07-21 18:11:16.971789,#C65B88,623,0,0.01991128921508789,47
