algorithm	num_episodes	num_labels	num_trials	random_seed	target_color	target_color_hex	color_sequence_type	num_neighbors	_hostname	_pwd	_username	_start_time	_end_time	answer	num_fallbacks	runtime	total_episodes
exact-heuristic	10000	100	2	0.8382372362691031	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:02:31.887633	2017-06-20 07:02:42.585279	#F01D73	1	4.7654218673706055	9996
brute-force	10000	100	3	0.8382372362691031	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:02:42.585452	2017-06-20 07:02:53.193955	#F01D73	0	4.771309852600098	9996
exact-heuristic	10000	100	3	0.8382372362691031	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:02:53.194128	2017-06-20 07:03:03.872760	#F01D73	1	4.785269021987915	9996
brute-force	10000	100	4	0.8382372362691031	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:03:03.872935	2017-06-20 07:03:14.586314	#F01D73	0	4.824719190597534	9996
exact-heuristic	10000	100	4	0.8382372362691031	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:03:14.586517	2017-06-20 07:03:25.273975	#F01D73	1	4.793208122253418	9996
brute-force	10000	100	5	0.8382372362691031	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:03:25.274186	2017-06-20 07:03:35.888900	#F01D73	0	4.797510147094727	9996
exact-heuristic	10000	100	5	0.8382372362691031	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:03:35.889086	2017-06-20 07:03:46.513521	#F01D73	1	4.681262969970703	9996
brute-force	10000	100	0	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:03:46.513705	2017-06-20 07:03:57.210279	#F31977	0	4.7720091342926025	9992
exact-heuristic	10000	100	0	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:03:57.210483	2017-06-20 07:04:07.871940	#F31977	1	4.790251016616821	9992
brute-force	10000	100	1	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:04:07.872117	2017-06-20 07:04:18.484123	#F31977	0	4.676931858062744	9992
exact-heuristic	10000	100	1	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:04:18.484302	2017-06-20 07:04:29.100043	#F31977	1	4.724683046340942	9992
brute-force	10000	100	2	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:04:29.100220	2017-06-20 07:04:39.707153	#F31977	0	4.771546840667725	9992
exact-heuristic	10000	100	2	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:04:39.707354	2017-06-20 07:04:50.253768	#F31977	1	4.66251015663147	9992
brute-force	10000	100	3	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:04:50.253949	2017-06-20 07:05:00.787324	#F31977	0	4.68456506729126	9992
exact-heuristic	10000	100	3	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:05:00.787519	2017-06-20 07:05:11.437238	#F31977	1	4.708714008331299	9992
brute-force	10000	100	4	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:05:11.437416	2017-06-20 07:05:22.016577	#F31977	0	4.663550138473511	9992
exact-heuristic	10000	100	4	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:05:22.016760	2017-06-20 07:05:32.622077	#F31977	1	4.659321069717407	9992
brute-force	10000	100	5	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:05:32.622267	2017-06-20 07:05:43.284883	#F31977	0	4.792316198348999	9992
exact-heuristic	10000	100	5	0.1717978382015274	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:05:43.285059	2017-06-20 07:05:53.906627	#F31977	1	4.72318696975708	9992
brute-force	10000	100	0	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:05:53.906811	2017-06-20 07:06:04.546724	#F71A6C	0	4.684478044509888	9992
exact-heuristic	10000	100	0	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:06:04.546900	2017-06-20 07:06:15.343417	#F71A6C	1	4.806803941726685	9992
brute-force	10000	100	1	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:06:15.343601	2017-06-20 07:06:26.022340	#F71A6C	0	4.74130392074585	9992
exact-heuristic	10000	100	1	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:06:26.022518	2017-06-20 07:06:36.655613	#F71A6C	1	4.662811994552612	9992
brute-force	10000	100	2	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:06:36.655802	2017-06-20 07:06:47.230228	#F71A6C	0	4.669569969177246	9992
exact-heuristic	10000	100	2	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:06:47.230425	2017-06-20 07:06:57.881117	#F71A6C	1	4.792078971862793	9992
brute-force	10000	100	3	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:06:57.881312	2017-06-20 07:07:08.575727	#F71A6C	0	4.684753894805908	9992
exact-heuristic	10000	100	3	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:07:08.575937	2017-06-20 07:07:19.113560	#F71A6C	1	4.622985124588013	9992
brute-force	10000	100	4	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:07:19.113738	2017-06-20 07:07:29.789511	#F71A6C	0	4.797785997390747	9992
exact-heuristic	10000	100	4	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:07:29.789688	2017-06-20 07:07:40.419855	#F71A6C	1	4.7602479457855225	9992
brute-force	10000	100	5	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:07:40.420033	2017-06-20 07:07:51.000151	#F71A6C	0	4.784746885299683	9992
exact-heuristic	10000	100	5	0.03258176771935872	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:07:51.000320	2017-06-20 07:08:01.622469	#F71A6C	1	4.717019081115723	9992
brute-force	10000	100	0	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:08:01.622651	2017-06-20 07:08:12.238600	#F51B6D	0	4.745754957199097	9994
exact-heuristic	10000	100	0	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:08:12.238788	2017-06-20 07:08:22.890480	#F51B6D	1	4.807898998260498	9994
brute-force	10000	100	1	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:08:22.890662	2017-06-20 07:08:33.547609	#F51B6D	0	4.682574987411499	9994
exact-heuristic	10000	100	1	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:08:33.547826	2017-06-20 07:08:44.216676	#F51B6D	1	4.76147198677063	9994
brute-force	10000	100	2	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:08:44.216846	2017-06-20 07:08:54.968915	#F51B6D	0	4.840022087097168	9994
exact-heuristic	10000	100	2	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:08:54.969120	2017-06-20 07:09:05.559215	#F51B6D	1	4.673283100128174	9994
brute-force	10000	100	3	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:09:05.559386	2017-06-20 07:09:16.085387	#F51B6D	0	4.675925016403198	9994
exact-heuristic	10000	100	3	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:09:16.085599	2017-06-20 07:09:26.647326	#F51B6D	1	4.720798969268799	9994
brute-force	10000	100	4	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:09:26.647519	2017-06-20 07:09:37.337146	#F51B6D	0	4.688236951828003	9994
exact-heuristic	10000	100	4	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:09:37.337350	2017-06-20 07:09:47.921604	#F51B6D	1	4.649973154067993	9994
brute-force	10000	100	5	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:09:47.921779	2017-06-20 07:09:58.632015	#F51B6D	0	4.788007020950317	9994
exact-heuristic	10000	100	5	0.8048553004169102	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:09:58.632191	2017-06-20 07:10:09.257576	#F51B6D	1	4.677777051925659	9994
brute-force	10000	100	0	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:10:09.257756	2017-06-20 07:10:19.877900	#FF1778	0	4.681226968765259	9993
exact-heuristic	10000	100	0	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:10:19.878073	2017-06-20 07:10:30.490162	#FF1778	1	4.751410007476807	9993
brute-force	10000	100	1	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:10:30.490340	2017-06-20 07:10:41.165760	#FF1778	0	4.762122869491577	9993
exact-heuristic	10000	100	1	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:10:41.165932	2017-06-20 07:10:51.756386	#FF1778	1	4.653399229049683	9993
brute-force	10000	100	2	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:10:51.756605	2017-06-20 07:11:02.321612	#FF1778	0	4.677918910980225	9993
exact-heuristic	10000	100	2	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:11:02.321796	2017-06-20 07:11:13.043204	#FF1778	1	4.7992331981658936	9993
brute-force	10000	100	3	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:11:13.043549	2017-06-20 07:11:23.692943	#FF1778	0	4.770857810974121	9993
exact-heuristic	10000	100	3	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:11:23.693136	2017-06-20 07:11:34.346376	#FF1778	1	4.781505107879639	9993
brute-force	10000	100	4	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:11:34.346552	2017-06-20 07:11:44.919621	#FF1778	0	4.777874946594238	9993
exact-heuristic	10000	100	4	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:11:44.919816	2017-06-20 07:11:55.614971	#FF1778	1	4.801501989364624	9993
brute-force	10000	100	5	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:11:55.615288	2017-06-20 07:12:06.255737	#FF1778	0	4.765544891357422	9993
exact-heuristic	10000	100	5	0.4643851618510445	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:12:06.255908	2017-06-20 07:12:16.908400	#FF1778	1	4.681074857711792	9993
brute-force	10000	100	0	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:12:16.908572	2017-06-20 07:12:27.535903	#EE177A	0	4.7180540561676025	9992
exact-heuristic	10000	100	0	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:12:27.536074	2017-06-20 07:12:38.192945	#EE177A	1	4.793534994125366	9992
brute-force	10000	100	1	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:12:38.193214	2017-06-20 07:12:48.822344	#EE177A	0	4.696523189544678	9992
exact-heuristic	10000	100	1	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:12:48.822521	2017-06-20 07:12:59.411648	#EE177A	1	4.7235541343688965	9992
brute-force	10000	100	2	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:12:59.411819	2017-06-20 07:13:10.071271	#EE177A	0	4.773466110229492	9992
exact-heuristic	10000	100	2	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:13:10.071446	2017-06-20 07:13:20.640540	#EE177A	1	4.681095123291016	9992
brute-force	10000	100	3	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:13:20.640750	2017-06-20 07:13:31.200214	#EE177A	0	4.693068981170654	9992
exact-heuristic	10000	100	3	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:13:31.200383	2017-06-20 07:13:41.812878	#EE177A	1	4.744246006011963	9992
brute-force	10000	100	4	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:13:41.813052	2017-06-20 07:13:52.335616	#EE177A	0	4.683107137680054	9992
exact-heuristic	10000	100	4	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:13:52.335796	2017-06-20 07:14:02.972834	#EE177A	1	4.703225135803223	9992
brute-force	10000	100	5	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:14:02.973013	2017-06-20 07:14:13.602544	#EE177A	0	4.781708002090454	9992
exact-heuristic	10000	100	5	0.374395196873219	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:14:13.602719	2017-06-20 07:14:24.193852	#EE177A	1	4.6747660636901855	9992
brute-force	10000	100	0	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:14:24.194040	2017-06-20 07:14:34.797660	#F52278	0	4.6780478954315186	9991
exact-heuristic	10000	100	0	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:14:34.797835	2017-06-20 07:14:45.451424	#F52278	1	4.72525691986084	9991
brute-force	10000	100	1	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:14:45.451612	2017-06-20 07:14:56.035102	#F52278	0	4.755866050720215	9991
exact-heuristic	10000	100	1	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:14:56.035277	2017-06-20 07:15:06.734343	#F52278	1	4.820188045501709	9991
brute-force	10000	100	2	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:15:06.735590	2017-06-20 07:15:17.320910	#F52278	0	4.67841100692749	9991
exact-heuristic	10000	100	2	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:15:17.321113	2017-06-20 07:15:28.016970	#F52278	1	4.783130168914795	9991
brute-force	10000	100	3	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:15:28.017145	2017-06-20 07:15:38.638953	#F52278	0	4.762945175170898	9991
exact-heuristic	10000	100	3	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:15:38.639163	2017-06-20 07:15:49.216858	#F52278	1	4.671250104904175	9991
brute-force	10000	100	4	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:15:49.217084	2017-06-20 07:15:59.799485	#F52278	0	4.643263101577759	9991
exact-heuristic	10000	100	4	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:15:59.799672	2017-06-20 07:16:10.483310	#F52278	1	4.793086051940918	9991
brute-force	10000	100	5	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:16:10.483484	2017-06-20 07:16:21.174161	#F52278	0	4.729564189910889	9991
exact-heuristic	10000	100	5	0.23938158014086497	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:16:21.174339	2017-06-20 07:16:31.739353	#F52278	1	4.670022010803223	9991
brute-force	10000	100	0	0.5759982537872608	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:16:31.739533	2017-06-20 07:16:42.381560	#F61F7B	0	4.751701831817627	9991
exact-heuristic	10000	100	0	0.5759982537872608	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:16:42.381756	2017-06-20 07:16:52.981627	#F61F7B	1	4.679013013839722	9991
brute-force	10000	100	1	0.5759982537872608	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:16:52.981812	2017-06-20 07:17:03.661451	#F61F7B	0	4.712033987045288	9991
exact-heuristic	10000	100	1	0.5759982537872608	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:17:03.661654	2017-06-20 07:17:14.303147	#F61F7B	1	4.768235921859741	9991
brute-force	10000	100	2	0.5759982537872608	#F71976	#F71976	random	1	Chloes-MacBook-Pro-4.local	/Users/chloerainezeller/Desktop/Research/rdfwrap	chloerainezeller	2017-06-20 07:17:14.303334	2017-06-20 07:17:25.055928	#F61F7B	0	4.801121950149536	9991
